id,id_ristorante,ristorante_id,categoria,nome,prezzo,currency
1,118,118,Starters,Insalata,4,EUR
2,118,118,Primi,Pici al ragù di cinghiale,8,EUR
3,118,118,Secondi,Carne,15,EUR
4,118,118,Drink,Vino Locale,6,EUR
5,118,118,Dessert,Tiramisu,8,EUR
1,119,119,Starters,Insalata,4,EUR
2,119,119,Primi,Pici al ragù di cinghiale,8,EUR
3,119,119,Secondi,Carne,15,EUR
4,119,119,Drink,Vino Locale,6,EUR
5,119,119,Dessert,Tiramisu,8,EUR
1,120,120,Starters,Insalata,4,EUR
2,120,120,Primi,Pici al ragù di cinghiale,8,EUR
3,120,120,Secondi,Carne,15,EUR
4,120,120,Drink,Vino Locale,6,EUR
5,120,120,Dessert,Tiramisu,8,EUR
1,121,121,Starters,Insalata,4,EUR
2,121,121,Primi,Pici al ragù di cinghiale,8,EUR
3,121,121,Secondi,Carne,15,EUR
4,121,121,Drink,Vino Locale,6,EUR
5,121,121,Dessert,Tiramisu,8,EUR
1,122,122,Starters,Insalata,4,EUR
2,122,122,Primi,Pici al ragù di cinghiale,8,EUR
3,122,122,Secondi,Carne,15,EUR
4,122,122,Drink,Vino Locale,6,EUR
5,122,122,Dessert,Tiramisu,8,EUR
1,123,123,Starters,Insalata,4,EUR
2,123,123,Primi,Pici al ragù di cinghiale,8,EUR
3,123,123,Secondi,Carne,15,EUR
4,123,123,Drink,Vino Locale,6,EUR
5,123,123,Dessert,Tiramisu,8,EUR
1,124,124,Starters,Insalata,4,EUR
2,124,124,Primi,Pici al ragù di cinghiale,8,EUR
3,124,124,Secondi,Carne,15,EUR
4,124,124,Drink,Vino Locale,6,EUR
5,124,124,Dessert,Tiramisu,8,EUR
1,125,125,Starters,Insalata,4,EUR
2,125,125,Primi,Pici al ragù di cinghiale,8,EUR
3,125,125,Secondi,Carne,15,EUR
4,125,125,Drink,Vino Locale,6,EUR
5,125,125,Dessert,Tiramisu,8,EUR
1,126,126,Starters,Insalata,4,EUR
2,126,126,Primi,Pici al ragù di cinghiale,8,EUR
3,126,126,Secondi,Carne,15,EUR
4,126,126,Drink,Vino Locale,6,EUR
5,126,126,Dessert,Tiramisu,8,EUR
1,127,127,Starters,Insalata,4,EUR
2,127,127,Primi,Pici al ragù di cinghiale,8,EUR
3,127,127,Secondi,Carne,15,EUR
4,127,127,Drink,Vino Locale,6,EUR
5,127,127,Dessert,Tiramisu,8,EUR
1,128,128,Starters,Insalata,4,EUR
2,128,128,Primi,Pici al ragù di cinghiale,8,EUR
3,128,128,Secondi,Carne,15,EUR
4,128,128,Drink,Vino Locale,6,EUR
5,128,128,Dessert,Tiramisu,8,EUR
1,129,129,Starters,Insalata,4,EUR
2,129,129,Primi,Pici al ragù di cinghiale,8,EUR
3,129,129,Secondi,Carne,15,EUR
4,129,129,Drink,Vino Locale,6,EUR
5,129,129,Dessert,Tiramisu,8,EUR
1,130,130,Starters,Insalata,4,EUR
2,130,130,Primi,Pici al ragù di cinghiale,8,EUR
3,130,130,Secondi,Carne,15,EUR
4,130,130,Drink,Vino Locale,6,EUR
5,130,130,Dessert,Tiramisu,8,EUR
1,131,131,Starters,Insalata,4,EUR
2,131,131,Primi,Pici al ragù di cinghiale,8,EUR
3,131,131,Secondi,Carne,15,EUR
4,131,131,Drink,Vino Locale,6,EUR
5,131,131,Dessert,Tiramisu,8,EUR
1,132,132,Starters,Insalata,4,EUR
2,132,132,Primi,Pici al ragù di cinghiale,8,EUR
3,132,132,Secondi,Carne,15,EUR
4,132,132,Drink,Vino Locale,6,EUR
5,132,132,Dessert,Tiramisu,8,EUR
1,133,133,Starters,Insalata,4,EUR
2,133,133,Primi,Pici al ragù di cinghiale,8,EUR
3,133,133,Secondi,Carne,15,EUR
4,133,133,Drink,Vino Locale,6,EUR
5,133,133,Dessert,Tiramisu,8,EUR
1,134,134,Starters,Insalata,4,EUR
2,134,134,Primi,Pici al ragù di cinghiale,8,EUR
3,134,134,Secondi,Carne,15,EUR
4,134,134,Drink,Vino Locale,6,EUR
5,134,134,Dessert,Tiramisu,8,EUR
1,135,135,Starters,Insalata,4,EUR
2,135,135,Primi,Pici al ragù di cinghiale,8,EUR
3,135,135,Secondi,Carne,15,EUR
4,135,135,Drink,Vino Locale,6,EUR
5,135,135,Dessert,Tiramisu,8,EUR
1,136,136,Starters,Insalata,4,EUR
2,136,136,Primi,Pici al ragù di cinghiale,8,EUR
3,136,136,Secondi,Carne,15,EUR
4,136,136,Drink,Vino Locale,6,EUR
5,136,136,Dessert,Tiramisu,8,EUR
1,137,137,Starters,Insalata,4,EUR
2,137,137,Primi,Pici al ragù di cinghiale,8,EUR
3,137,137,Secondi,Carne,15,EUR
4,137,137,Drink,Vino Locale,6,EUR
5,137,137,Dessert,Tiramisu,8,EUR
1,138,138,Starters,Insalata,4,EUR
2,138,138,Primi,Pici al ragù di cinghiale,8,EUR
3,138,138,Secondi,Carne,15,EUR
4,138,138,Drink,Vino Locale,6,EUR
5,138,138,Dessert,Tiramisu,8,EUR
1,139,139,Starters,Insalata,4,EUR
2,139,139,Primi,Pici al ragù di cinghiale,8,EUR
3,139,139,Secondi,Carne,15,EUR
4,139,139,Drink,Vino Locale,6,EUR
5,139,139,Dessert,Tiramisu,8,EUR
1,140,140,Starters,Insalata,4,EUR
2,140,140,Primi,Pici al ragù di cinghiale,8,EUR
3,140,140,Secondi,Carne,15,EUR
4,140,140,Drink,Vino Locale,6,EUR
5,140,140,Dessert,Tiramisu,8,EUR
1,141,141,Starters,Insalata,4,EUR
2,141,141,Primi,Pici al ragù di cinghiale,8,EUR
3,141,141,Secondi,Carne,15,EUR
4,141,141,Drink,Vino Locale,6,EUR
5,141,141,Dessert,Tiramisu,8,EUR
1,142,142,Starters,Insalata,4,EUR
2,142,142,Primi,Pici al ragù di cinghiale,8,EUR
3,142,142,Secondi,Carne,15,EUR
4,142,142,Drink,Vino Locale,6,EUR
5,142,142,Dessert,Tiramisu,8,EUR
1,143,143,Starters,Insalata,4,EUR
2,143,143,Primi,Pici al ragù di cinghiale,8,EUR
3,143,143,Secondi,Carne,15,EUR
4,143,143,Drink,Vino Locale,6,EUR
5,143,143,Dessert,Tiramisu,8,EUR
1,144,144,Starters,Insalata,4,EUR
2,144,144,Primi,Pici al ragù di cinghiale,8,EUR
3,144,144,Secondi,Carne,15,EUR
4,144,144,Drink,Vino Locale,6,EUR
5,144,144,Dessert,Tiramisu,8,EUR
1,145,145,Starters,Insalata,4,EUR
2,145,145,Primi,Pici al ragù di cinghiale,8,EUR
3,145,145,Secondi,Carne,15,EUR
4,145,145,Drink,Vino Locale,6,EUR
5,145,145,Dessert,Tiramisu,8,EUR
1,146,146,Starters,Insalata,4,EUR
2,146,146,Primi,Pici al ragù di cinghiale,8,EUR
3,146,146,Secondi,Carne,15,EUR
4,146,146,Drink,Vino Locale,6,EUR
5,146,146,Dessert,Tiramisu,8,EUR
1,147,147,Starters,Insalata,4,EUR
2,147,147,Primi,Pici al ragù di cinghiale,8,EUR
3,147,147,Secondi,Carne,15,EUR
4,147,147,Drink,Vino Locale,6,EUR
5,147,147,Dessert,Tiramisu,8,EUR
1,148,148,Starters,Insalata,4,EUR
2,148,148,Primi,Pici al ragù di cinghiale,8,EUR
3,148,148,Secondi,Carne,15,EUR
4,148,148,Drink,Vino Locale,6,EUR
5,148,148,Dessert,Tiramisu,8,EUR
1,149,149,Starters,Insalata,4,EUR
2,149,149,Primi,Pici al ragù di cinghiale,8,EUR
3,149,149,Secondi,Carne,15,EUR
4,149,149,Drink,Vino Locale,6,EUR
5,149,149,Dessert,Tiramisu,8,EUR
1,150,150,Starters,Insalata,4,EUR
2,150,150,Primi,Pici al ragù di cinghiale,8,EUR
3,150,150,Secondi,Carne,15,EUR
4,150,150,Drink,Vino Locale,6,EUR
5,150,150,Dessert,Tiramisu,8,EUR
1,151,151,Starters,Insalata,4,EUR
2,151,151,Primi,Pici al ragù di cinghiale,8,EUR
3,151,151,Secondi,Carne,15,EUR
4,151,151,Drink,Vino Locale,6,EUR
5,151,151,Dessert,Tiramisu,8,EUR
1,152,152,Starters,Insalata,4,EUR
2,152,152,Primi,Pici al ragù di cinghiale,8,EUR
3,152,152,Secondi,Carne,15,EUR
4,152,152,Drink,Vino Locale,6,EUR
5,152,152,Dessert,Tiramisu,8,EUR
1,153,153,Starters,Insalata,4,EUR
2,153,153,Primi,Pici al ragù di cinghiale,8,EUR
3,153,153,Secondi,Carne,15,EUR
4,153,153,Drink,Vino Locale,6,EUR
5,153,153,Dessert,Tiramisu,8,EUR
1,154,154,Starters,Insalata,4,EUR
2,154,154,Primi,Pici al ragù di cinghiale,8,EUR
3,154,154,Secondi,Carne,15,EUR
4,154,154,Drink,Vino Locale,6,EUR
5,154,154,Dessert,Tiramisu,8,EUR
1,155,155,Starters,Insalata,4,EUR
2,155,155,Primi,Pici al ragù di cinghiale,8,EUR
3,155,155,Secondi,Carne,15,EUR
4,155,155,Drink,Vino Locale,6,EUR
5,155,155,Dessert,Tiramisu,8,EUR
1,156,156,Starters,Insalata,4,EUR
2,156,156,Primi,Pici al ragù di cinghiale,8,EUR
3,156,156,Secondi,Carne,15,EUR
4,156,156,Drink,Vino Locale,6,EUR
5,156,156,Dessert,Tiramisu,8,EUR
1,157,157,Starters,Insalata,4,EUR
2,157,157,Primi,Pici al ragù di cinghiale,8,EUR
3,157,157,Secondi,Carne,15,EUR
4,157,157,Drink,Vino Locale,6,EUR
5,157,157,Dessert,Tiramisu,8,EUR
1,158,158,Starters,Insalata,4,EUR
2,158,158,Primi,Pici al ragù di cinghiale,8,EUR
3,158,158,Secondi,Carne,15,EUR
4,158,158,Drink,Vino Locale,6,EUR
5,158,158,Dessert,Tiramisu,8,EUR
1,159,159,Starters,Insalata,4,EUR
2,159,159,Primi,Pici al ragù di cinghiale,8,EUR
3,159,159,Secondi,Carne,15,EUR
4,159,159,Drink,Vino Locale,6,EUR
5,159,159,Dessert,Tiramisu,8,EUR
1,160,160,Starters,Insalata,4,EUR
2,160,160,Primi,Pici al ragù di cinghiale,8,EUR
3,160,160,Secondi,Carne,15,EUR
4,160,160,Drink,Vino Locale,6,EUR
5,160,160,Dessert,Tiramisu,8,EUR
1,161,161,Starters,Insalata,4,EUR
2,161,161,Primi,Pici al ragù di cinghiale,8,EUR
3,161,161,Secondi,Carne,15,EUR
4,161,161,Drink,Vino Locale,6,EUR
5,161,161,Dessert,Tiramisu,8,EUR
1,162,162,Starters,Insalata,4,EUR
2,162,162,Primi,Pici al ragù di cinghiale,8,EUR
3,162,162,Secondi,Carne,15,EUR
4,162,162,Drink,Vino Locale,6,EUR
5,162,162,Dessert,Tiramisu,8,EUR
1,163,163,Starters,Insalata,4,EUR
2,163,163,Primi,Pici al ragù di cinghiale,8,EUR
3,163,163,Secondi,Carne,15,EUR
4,163,163,Drink,Vino Locale,6,EUR
5,163,163,Dessert,Tiramisu,8,EUR
1,164,164,Starters,Insalata,4,EUR
2,164,164,Primi,Pici al ragù di cinghiale,8,EUR
3,164,164,Secondi,Carne,15,EUR
4,164,164,Drink,Vino Locale,6,EUR
5,164,164,Dessert,Tiramisu,8,EUR
1,165,165,Starters,Insalata,4,EUR
2,165,165,Primi,Pici al ragù di cinghiale,8,EUR
3,165,165,Secondi,Carne,15,EUR
4,165,165,Drink,Vino Locale,6,EUR
5,165,165,Dessert,Tiramisu,8,EUR
1,166,166,Starters,Insalata,4,EUR
2,166,166,Primi,Pici al ragù di cinghiale,8,EUR
3,166,166,Secondi,Carne,15,EUR
4,166,166,Drink,Vino Locale,6,EUR
5,166,166,Dessert,Tiramisu,8,EUR
1,167,167,Starters,Insalata,4,EUR
2,167,167,Primi,Pici al ragù di cinghiale,8,EUR
3,167,167,Secondi,Carne,15,EUR
4,167,167,Drink,Vino Locale,6,EUR
5,167,167,Dessert,Tiramisu,8,EUR
1,168,168,Starters,Insalata,4,EUR
2,168,168,Primi,Pici al ragù di cinghiale,8,EUR
3,168,168,Secondi,Carne,15,EUR
4,168,168,Drink,Vino Locale,6,EUR
5,168,168,Dessert,Tiramisu,8,EUR
1,169,169,Starters,Insalata,4,EUR
2,169,169,Primi,Pici al ragù di cinghiale,8,EUR
3,169,169,Secondi,Carne,15,EUR
4,169,169,Drink,Vino Locale,6,EUR
5,169,169,Dessert,Tiramisu,8,EUR
1,170,170,Starters,Insalata,4,EUR
2,170,170,Primi,Pici al ragù di cinghiale,8,EUR
3,170,170,Secondi,Carne,15,EUR
4,170,170,Drink,Vino Locale,6,EUR
5,170,170,Dessert,Tiramisu,8,EUR
1,171,171,Starters,Insalata,4,EUR
2,171,171,Primi,Pici al ragù di cinghiale,8,EUR
3,171,171,Secondi,Carne,15,EUR
4,171,171,Drink,Vino Locale,6,EUR
5,171,171,Dessert,Tiramisu,8,EUR
1,172,172,Starters,Insalata,4,EUR
2,172,172,Primi,Pici al ragù di cinghiale,8,EUR
3,172,172,Secondi,Carne,15,EUR
4,172,172,Drink,Vino Locale,6,EUR
5,172,172,Dessert,Tiramisu,8,EUR
1,173,173,Starters,Insalata,4,EUR
2,173,173,Primi,Pici al ragù di cinghiale,8,EUR
3,173,173,Secondi,Carne,15,EUR
4,173,173,Drink,Vino Locale,6,EUR
5,173,173,Dessert,Tiramisu,8,EUR
1,174,174,Starters,Insalata,4,EUR
2,174,174,Primi,Pici al ragù di cinghiale,8,EUR
3,174,174,Secondi,Carne,15,EUR
4,174,174,Drink,Vino Locale,6,EUR
5,174,174,Dessert,Tiramisu,8,EUR
1,175,175,Starters,Insalata,4,EUR
2,175,175,Primi,Pici al ragù di cinghiale,8,EUR
3,175,175,Secondi,Carne,15,EUR
4,175,175,Drink,Vino Locale,6,EUR
5,175,175,Dessert,Tiramisu,8,EUR
1,176,176,Starters,Insalata,4,EUR
2,176,176,Primi,Pici al ragù di cinghiale,8,EUR
3,176,176,Secondi,Carne,15,EUR
4,176,176,Drink,Vino Locale,6,EUR
5,176,176,Dessert,Tiramisu,8,EUR
1,177,177,Starters,Insalata,4,EUR
2,177,177,Primi,Pici al ragù di cinghiale,8,EUR
3,177,177,Secondi,Carne,15,EUR
4,177,177,Drink,Vino Locale,6,EUR
5,177,177,Dessert,Tiramisu,8,EUR
1,178,178,Starters,Insalata,4,EUR
2,178,178,Primi,Pici al ragù di cinghiale,8,EUR
3,178,178,Secondi,Carne,15,EUR
4,178,178,Drink,Vino Locale,6,EUR
5,178,178,Dessert,Tiramisu,8,EUR
1,179,179,Starters,Insalata,4,EUR
2,179,179,Primi,Pici al ragù di cinghiale,8,EUR
3,179,179,Secondi,Carne,15,EUR
4,179,179,Drink,Vino Locale,6,EUR
5,179,179,Dessert,Tiramisu,8,EUR
1,180,180,Starters,Insalata,4,EUR
2,180,180,Primi,Pici al ragù di cinghiale,8,EUR
3,180,180,Secondi,Carne,15,EUR
4,180,180,Drink,Vino Locale,6,EUR
5,180,180,Dessert,Tiramisu,8,EUR
1,181,181,Starters,Insalata,4,EUR
2,181,181,Primi,Pici al ragù di cinghiale,8,EUR
3,181,181,Secondi,Carne,15,EUR
4,181,181,Drink,Vino Locale,6,EUR
5,181,181,Dessert,Tiramisu,8,EUR
1,182,182,Starters,Insalata,4,EUR
2,182,182,Primi,Pici al ragù di cinghiale,8,EUR
3,182,182,Secondi,Carne,15,EUR
4,182,182,Drink,Vino Locale,6,EUR
5,182,182,Dessert,Tiramisu,8,EUR
1,183,183,Starters,Insalata,4,EUR
2,183,183,Primi,Pici al ragù di cinghiale,8,EUR
3,183,183,Secondi,Carne,15,EUR
4,183,183,Drink,Vino Locale,6,EUR
5,183,183,Dessert,Tiramisu,8,EUR
1,184,184,Starters,Insalata,4,EUR
2,184,184,Primi,Pici al ragù di cinghiale,8,EUR
3,184,184,Secondi,Carne,15,EUR
4,184,184,Drink,Vino Locale,6,EUR
5,184,184,Dessert,Tiramisu,8,EUR
1,185,185,Starters,Insalata,4,EUR
2,185,185,Primi,Pici al ragù di cinghiale,8,EUR
3,185,185,Secondi,Carne,15,EUR
4,185,185,Drink,Vino Locale,6,EUR
5,185,185,Dessert,Tiramisu,8,EUR
1,186,186,Starters,Insalata,4,EUR
2,186,186,Primi,Pici al ragù di cinghiale,8,EUR
3,186,186,Secondi,Carne,15,EUR
4,186,186,Drink,Vino Locale,6,EUR
5,186,186,Dessert,Tiramisu,8,EUR
1,187,187,Starters,Insalata,4,EUR
2,187,187,Primi,Pici al ragù di cinghiale,8,EUR
3,187,187,Secondi,Carne,15,EUR
4,187,187,Drink,Vino Locale,6,EUR
5,187,187,Dessert,Tiramisu,8,EUR
1,188,188,Starters,Insalata,4,EUR
2,188,188,Primi,Pici al ragù di cinghiale,8,EUR
3,188,188,Secondi,Carne,15,EUR
4,188,188,Drink,Vino Locale,6,EUR
5,188,188,Dessert,Tiramisu,8,EUR
1,189,189,Starters,Insalata,4,EUR
2,189,189,Primi,Pici al ragù di cinghiale,8,EUR
3,189,189,Secondi,Carne,15,EUR
4,189,189,Drink,Vino Locale,6,EUR
5,189,189,Dessert,Tiramisu,8,EUR
1,190,190,Starters,Insalata,4,EUR
2,190,190,Primi,Pici al ragù di cinghiale,8,EUR
3,190,190,Secondi,Carne,15,EUR
4,190,190,Drink,Vino Locale,6,EUR
5,190,190,Dessert,Tiramisu,8,EUR
1,191,191,Starters,Insalata,4,EUR
2,191,191,Primi,Pici al ragù di cinghiale,8,EUR
3,191,191,Secondi,Carne,15,EUR
4,191,191,Drink,Vino Locale,6,EUR
5,191,191,Dessert,Tiramisu,8,EUR
1,192,192,Starters,Insalata,4,EUR
2,192,192,Primi,Pici al ragù di cinghiale,8,EUR
3,192,192,Secondi,Carne,15,EUR
4,192,192,Drink,Vino Locale,6,EUR
5,192,192,Dessert,Tiramisu,8,EUR
1,193,193,Starters,Insalata,4,EUR
2,193,193,Primi,Pici al ragù di cinghiale,8,EUR
3,193,193,Secondi,Carne,15,EUR
4,193,193,Drink,Vino Locale,6,EUR
5,193,193,Dessert,Tiramisu,8,EUR
1,194,194,Starters,Insalata,4,EUR
2,194,194,Primi,Pici al ragù di cinghiale,8,EUR
3,194,194,Secondi,Carne,15,EUR
4,194,194,Drink,Vino Locale,6,EUR
5,194,194,Dessert,Tiramisu,8,EUR
1,195,195,Starters,Insalata,4,EUR
2,195,195,Primi,Pici al ragù di cinghiale,8,EUR
3,195,195,Secondi,Carne,15,EUR
4,195,195,Drink,Vino Locale,6,EUR
5,195,195,Dessert,Tiramisu,8,EUR
1,196,196,Starters,Insalata,4,EUR
2,196,196,Primi,Pici al ragù di cinghiale,8,EUR
3,196,196,Secondi,Carne,15,EUR
4,196,196,Drink,Vino Locale,6,EUR
5,196,196,Dessert,Tiramisu,8,EUR
1,197,197,Starters,Insalata,4,EUR
2,197,197,Primi,Pici al ragù di cinghiale,8,EUR
3,197,197,Secondi,Carne,15,EUR
4,197,197,Drink,Vino Locale,6,EUR
5,197,197,Dessert,Tiramisu,8,EUR
1,198,198,Starters,Insalata,4,EUR
2,198,198,Primi,Pici al ragù di cinghiale,8,EUR
3,198,198,Secondi,Carne,15,EUR
4,198,198,Drink,Vino Locale,6,EUR
5,198,198,Dessert,Tiramisu,8,EUR
1,199,199,Starters,Insalata,4,EUR
2,199,199,Primi,Pici al ragù di cinghiale,8,EUR
3,199,199,Secondi,Carne,15,EUR
4,199,199,Drink,Vino Locale,6,EUR
5,199,199,Dessert,Tiramisu,8,EUR
1,200,200,Starters,Insalata,4,EUR
2,200,200,Primi,Pici al ragù di cinghiale,8,EUR
3,200,200,Secondi,Carne,15,EUR
4,200,200,Drink,Vino Locale,6,EUR
5,200,200,Dessert,Tiramisu,8,EUR
1,201,201,Starters,Insalata,4,EUR
2,201,201,Primi,Pici al ragù di cinghiale,8,EUR
3,201,201,Secondi,Carne,15,EUR
4,201,201,Drink,Vino Locale,6,EUR
5,201,201,Dessert,Tiramisu,8,EUR
1,202,202,Starters,Insalata,4,EUR
2,202,202,Primi,Pici al ragù di cinghiale,8,EUR
3,202,202,Secondi,Carne,15,EUR
4,202,202,Drink,Vino Locale,6,EUR
5,202,202,Dessert,Tiramisu,8,EUR
1,203,203,Starters,Insalata,4,EUR
2,203,203,Primi,Pici al ragù di cinghiale,8,EUR
3,203,203,Secondi,Carne,15,EUR
4,203,203,Drink,Vino Locale,6,EUR
5,203,203,Dessert,Tiramisu,8,EUR
1,204,204,Starters,Insalata,4,EUR
2,204,204,Primi,Pici al ragù di cinghiale,8,EUR
3,204,204,Secondi,Carne,15,EUR
4,204,204,Drink,Vino Locale,6,EUR
5,204,204,Dessert,Tiramisu,8,EUR
1,205,205,Starters,Insalata,4,EUR
2,205,205,Primi,Pici al ragù di cinghiale,8,EUR
3,205,205,Secondi,Carne,15,EUR
4,205,205,Drink,Vino Locale,6,EUR
5,205,205,Dessert,Tiramisu,8,EUR
1,206,206,Starters,Insalata,4,EUR
2,206,206,Primi,Pici al ragù di cinghiale,8,EUR
3,206,206,Secondi,Carne,15,EUR
4,206,206,Drink,Vino Locale,6,EUR
5,206,206,Dessert,Tiramisu,8,EUR
1,207,207,Starters,Insalata,4,EUR
2,207,207,Primi,Pici al ragù di cinghiale,8,EUR
3,207,207,Secondi,Carne,15,EUR
4,207,207,Drink,Vino Locale,6,EUR
5,207,207,Dessert,Tiramisu,8,EUR
1,208,208,Starters,Insalata,4,EUR
2,208,208,Primi,Pici al ragù di cinghiale,8,EUR
3,208,208,Secondi,Carne,15,EUR
4,208,208,Drink,Vino Locale,6,EUR
5,208,208,Dessert,Tiramisu,8,EUR
1,209,209,Starters,Insalata,4,EUR
2,209,209,Primi,Pici al ragù di cinghiale,8,EUR
3,209,209,Secondi,Carne,15,EUR
4,209,209,Drink,Vino Locale,6,EUR
5,209,209,Dessert,Tiramisu,8,EUR
1,210,210,Starters,Insalata,4,EUR
2,210,210,Primi,Pici al ragù di cinghiale,8,EUR
3,210,210,Secondi,Carne,15,EUR
4,210,210,Drink,Vino Locale,6,EUR
5,210,210,Dessert,Tiramisu,8,EUR
1,211,211,Starters,Insalata,4,EUR
2,211,211,Primi,Pici al ragù di cinghiale,8,EUR
3,211,211,Secondi,Carne,15,EUR
4,211,211,Drink,Vino Locale,6,EUR
5,211,211,Dessert,Tiramisu,8,EUR
1,212,212,Starters,Insalata,4,EUR
2,212,212,Primi,Pici al ragù di cinghiale,8,EUR
3,212,212,Secondi,Carne,15,EUR
4,212,212,Drink,Vino Locale,6,EUR
5,212,212,Dessert,Tiramisu,8,EUR
1,213,213,Starters,Insalata,4,EUR
2,213,213,Primi,Pici al ragù di cinghiale,8,EUR
3,213,213,Secondi,Carne,15,EUR
4,213,213,Drink,Vino Locale,6,EUR
5,213,213,Dessert,Tiramisu,8,EUR
1,214,214,Starters,Insalata,4,EUR
2,214,214,Primi,Pici al ragù di cinghiale,8,EUR
3,214,214,Secondi,Carne,15,EUR
4,214,214,Drink,Vino Locale,6,EUR
5,214,214,Dessert,Tiramisu,8,EUR
1,215,215,Starters,Insalata,4,EUR
2,215,215,Primi,Pici al ragù di cinghiale,8,EUR
3,215,215,Secondi,Carne,15,EUR
4,215,215,Drink,Vino Locale,6,EUR
5,215,215,Dessert,Tiramisu,8,EUR
1,216,216,Starters,Insalata,4,EUR
2,216,216,Primi,Pici al ragù di cinghiale,8,EUR
3,216,216,Secondi,Carne,15,EUR
4,216,216,Drink,Vino Locale,6,EUR
5,216,216,Dessert,Tiramisu,8,EUR
1,217,217,Starters,Insalata,4,EUR
2,217,217,Primi,Pici al ragù di cinghiale,8,EUR
3,217,217,Secondi,Carne,15,EUR
4,217,217,Drink,Vino Locale,6,EUR
5,217,217,Dessert,Tiramisu,8,EUR
1,218,218,Starters,Insalata,4,EUR
2,218,218,Primi,Pici al ragù di cinghiale,8,EUR
3,218,218,Secondi,Carne,15,EUR
4,218,218,Drink,Vino Locale,6,EUR
5,218,218,Dessert,Tiramisu,8,EUR
1,219,219,Starters,Insalata,4,EUR
2,219,219,Primi,Pici al ragù di cinghiale,8,EUR
3,219,219,Secondi,Carne,15,EUR
4,219,219,Drink,Vino Locale,6,EUR
5,219,219,Dessert,Tiramisu,8,EUR
1,220,220,Starters,Insalata,4,EUR
2,220,220,Primi,Pici al ragù di cinghiale,8,EUR
3,220,220,Secondi,Carne,15,EUR
4,220,220,Drink,Vino Locale,6,EUR
5,220,220,Dessert,Tiramisu,8,EUR
1,221,221,Starters,Insalata,4,EUR
2,221,221,Primi,Pici al ragù di cinghiale,8,EUR
3,221,221,Secondi,Carne,15,EUR
4,221,221,Drink,Vino Locale,6,EUR
5,221,221,Dessert,Tiramisu,8,EUR
1,222,222,Starters,Insalata,4,EUR
2,222,222,Primi,Pici al ragù di cinghiale,8,EUR
3,222,222,Secondi,Carne,15,EUR
4,222,222,Drink,Vino Locale,6,EUR
5,222,222,Dessert,Tiramisu,8,EUR
1,223,223,Starters,Insalata,4,EUR
2,223,223,Primi,Pici al ragù di cinghiale,8,EUR
3,223,223,Secondi,Carne,15,EUR
4,223,223,Drink,Vino Locale,6,EUR
5,223,223,Dessert,Tiramisu,8,EUR
1,224,224,Starters,Insalata,4,EUR
2,224,224,Primi,Pici al ragù di cinghiale,8,EUR
3,224,224,Secondi,Carne,15,EUR
4,224,224,Drink,Vino Locale,6,EUR
5,224,224,Dessert,Tiramisu,8,EUR
1,225,225,Starters,Insalata,4,EUR
2,225,225,Primi,Pici al ragù di cinghiale,8,EUR
3,225,225,Secondi,Carne,15,EUR
4,225,225,Drink,Vino Locale,6,EUR
5,225,225,Dessert,Tiramisu,8,EUR
1,226,226,Starters,Insalata,4,EUR
2,226,226,Primi,Pici al ragù di cinghiale,8,EUR
3,226,226,Secondi,Carne,15,EUR
4,226,226,Drink,Vino Locale,6,EUR
5,226,226,Dessert,Tiramisu,8,EUR
1,227,227,Starters,Insalata,4,EUR
2,227,227,Primi,Pici al ragù di cinghiale,8,EUR
3,227,227,Secondi,Carne,15,EUR
4,227,227,Drink,Vino Locale,6,EUR
5,227,227,Dessert,Tiramisu,8,EUR
1,228,228,Starters,Insalata,4,EUR
2,228,228,Primi,Pici al ragù di cinghiale,8,EUR
3,228,228,Secondi,Carne,15,EUR
4,228,228,Drink,Vino Locale,6,EUR
5,228,228,Dessert,Tiramisu,8,EUR
1,229,229,Starters,Insalata,4,EUR
2,229,229,Primi,Pici al ragù di cinghiale,8,EUR
3,229,229,Secondi,Carne,15,EUR
4,229,229,Drink,Vino Locale,6,EUR
5,229,229,Dessert,Tiramisu,8,EUR
1,230,230,Starters,Insalata,4,EUR
2,230,230,Primi,Pici al ragù di cinghiale,8,EUR
3,230,230,Secondi,Carne,15,EUR
4,230,230,Drink,Vino Locale,6,EUR
5,230,230,Dessert,Tiramisu,8,EUR
1,231,231,Starters,Insalata,4,EUR
2,231,231,Primi,Pici al ragù di cinghiale,8,EUR
3,231,231,Secondi,Carne,15,EUR
4,231,231,Drink,Vino Locale,6,EUR
5,231,231,Dessert,Tiramisu,8,EUR
1,232,232,Starters,Insalata,4,EUR
2,232,232,Primi,Pici al ragù di cinghiale,8,EUR
3,232,232,Secondi,Carne,15,EUR
4,232,232,Drink,Vino Locale,6,EUR
5,232,232,Dessert,Tiramisu,8,EUR
1,233,233,Starters,Insalata,4,EUR
2,233,233,Primi,Pici al ragù di cinghiale,8,EUR
3,233,233,Secondi,Carne,15,EUR
4,233,233,Drink,Vino Locale,6,EUR
5,233,233,Dessert,Tiramisu,8,EUR
1,234,234,Starters,Insalata,4,EUR
2,234,234,Primi,Pici al ragù di cinghiale,8,EUR
3,234,234,Secondi,Carne,15,EUR
4,234,234,Drink,Vino Locale,6,EUR
5,234,234,Dessert,Tiramisu,8,EUR
1,235,235,Starters,Insalata,4,EUR
